Date,Month,Year,Total_Revenue,Employee_Salaries,Loan_Payment,Raw_Materials,Utilities,Rent,Marketing,Insurance,Office_Supplies,Maintenance,Taxes,Transfer_Money,Profits,Losses,Total_Expenses,Profit_Margin,Expense_Ratio,Debt_Coverage_Ratio,Employee_Cost_Ratio
1969-03-01,3,1969,551828.18,141881.45,23855.69,86948.17,8101.21,22347.99,33162.26,15953.14,5640.99,10413.1,54405.45,40105.07,149118.73000000004,0.0,402709.45,0.27022673977976264,0.7297732602202374,6.250866355154685,0.25711164297553635
1969-04-01,4,1969,445831.53,163066.79,21447.13,101620.64,7685.39,21821.97,30464.82,15503.77,4379.32,9427.87,57493.93,42626.44,12919.900000000023,0.0,432911.63,0.028979332170607185,0.9710206678293928,0.6024069420943512,0.36575876542423996
1969-05-01,5,1969,548500.91,130818.78,28542.85,104270.16,7879.94,21080.65,28600.63,16700.82,5420.39,10419.38,45229.45,45595.18,149537.86000000004,0.0,398963.05,0.2726301037495089,0.7273698962504911,5.239065475241612,0.23850239373349444
1969-06-01,6,1969,433311.93,133087.25,22397.62,89939.71,7574.39,21255.99,28614.21,16984.07,5592.39,11037.8,46259.08,41620.69,50569.419999999984,0.0,382742.51,0.11670442583937161,0.8832955741606284,2.2578032844561156,0.3071395934102253
1969-07-01,7,1969,470423.69,151506.51,25019.3,90059.08,9059.86,17925.17,31428.6,15992.85,5157.71,11027.59,50954.27,43902.84,62292.75,0.0,408130.94,0.13241839500047287,0.8675816049995271,2.4897878837537424,0.32206394622685774
1969-08-01,8,1969,521218.06,153454.71,26133.47,108008.77,7799.81,20833.95,29982.34,15572.24,4684.51,11369.95,49744.17,43656.26,93634.14000000001,0.0,427583.92,0.17964484960478924,0.8203551503952108,3.582920293401527,0.29441556572310634
1969-09-01,9,1969,435945.95,130196.09,24547.04,99527.53,7289.66,20639.96,28313.24,15982.63,5351.3,11082.33,57130.61,35569.19,35885.56,0.0,400060.39,0.08231653488236328,0.9176834651176368,1.4619098677478015,0.29865190856802315
1969-10-01,10,1969,472867.38,148491.27,23256.04,92437.57,7032.35,18741.27,28957.35,15519.2,4622.41,11095.92,44895.49,37929.23,77818.51000000001,0.0,395048.87,0.16456730426192648,0.8354326957380735,3.346163405291701,0.31402307767560533
1969-11-01,11,1969,539468.21,149921.95,25110.44,99962.79,7540.5,17139.06,34007.1,15024.5,5700.03,9145.43,47793.43,34606.48,128122.97999999998,0.0,411345.23,0.23749866558402022,0.7625013344159798,5.102378930835142,0.27790692244868337
1969-12-01,12,1969,523139.01,148676.41,25275.18,110415.17,7834.23,22294.73,32047.57,16187.36,4798.91,9701.74,51054.22,36335.86,94853.48999999999,0.0,428285.52,0.18131603299857144,0.8186839670014285,3.75283143384142,0.2842005798802884
1970-01-01,1,1970,500638.33,161898.19,23347.91,114672.72,8432.96,17712.87,34275.75,14522.57,5442.35,9517.26,56584.23,43059.58,54231.52000000002,0.0,446406.81,0.10832474612960621,0.8916752538703938,2.3227569405569928,0.32338352918363245
1970-02-01,2,1970,500011.69,129538.65,22277.77,94991.22,7936.99,19741.93,30956.34,15069.78,4741.95,10339.2,44937.53,45887.39,119480.33000000002,0.0,380531.36,0.2389550732303879,0.7610449267696121,5.363208705359648,0.25907124291434064
1970-03-01,3,1970,475456.02,164773.02,25242.55,106262.19,7519.5,21894.49,28815.22,15782.13,5719.85,10251.11,54451.32,42703.89,34744.640000000014,0.0,440711.38,0.0730764540535211,0.9269235459464789,1.3764314619561024,0.346557858285189
1970-04-01,4,1970,496188.53,171018.18,27121.78,108284.86,8186.32,21328.4,30751.71,13517.3,5193.54,10359.21,55117.51,35773.31,45309.72000000003,0.0,450878.81,0.09131553282781452,0.9086844671721855,1.6706027406755763,0.3446637107875105
1970-05-01,5,1970,567230.78,132445.3,21392.03,94410.77,7163.44,21143.0,29193.4,16237.38,5630.78,11118.45,53537.56,34747.38,174958.67000000004,0.0,392272.11,0.30844354038756505,0.691556459612435,8.17868477185195,0.23349455754146484
1970-06-01,6,1970,473757.43,157300.21,25191.08,94412.58,7215.64,22472.74,28580.94,14344.29,5407.98,10662.77,52149.64,42319.76,56019.56,0.0,417737.87,0.11824523786360458,0.8817547621363954,2.223785562191061,0.33202689823777537
1970-07-01,7,1970,461977.87,152613.9,22936.5,114187.32,7514.27,18734.02,27365.5,15922.45,4725.56,9546.41,56505.51,43544.86,31926.429999999993,0.0,430051.44,0.06910813714951324,0.9308918628504868,1.3919486408126782,0.33034894074038657
1970-08-01,8,1970,526493.34,144586.24,28601.2,109551.32,9091.06,21827.7,28114.07,14044.34,5321.21,9539.09,49135.64,37077.33,106681.46999999997,0.0,419811.87,0.20262643778172004,0.7973735622182799,3.729964826650629,0.2746212136320661
1970-09-01,9,1970,505786.69,169486.08,26471.28,89118.19,8277.62,20520.98,27682.12,15764.25,5046.56,10413.83,43287.37,38959.62,89718.41000000003,0.0,416068.27999999997,0.17738388884847886,0.8226161111515211,3.3892735825392664,0.3350939899189518
1970-10-01,10,1970,540614.91,127733.17,25377.64,112872.99,7776.58,22610.19,33405.6,14898.52,4549.18,11391.74,47317.52,41750.78,132681.78000000003,0.0,407933.13,0.24542752622194608,0.7545724737780539,5.2282946720025985,0.2362738571157795
1970-11-01,11,1970,511120.0,151581.85,26673.38,113100.08,8991.75,18050.39,33440.2,13541.05,5629.45,11491.52,48454.92,39944.61,80165.40999999997,0.0,430954.59,0.15684263969322268,0.8431573603067773,3.0054462539055784,0.29656802707778995
1970-12-01,12,1970,563905.95,166953.44,21319.5,102038.86,7057.52,22897.96,28061.05,17200.95,5064.95,9981.74,56578.41,44212.72,126751.56999999995,0.0,437154.38,0.22477430855269387,0.7752256914473061,5.945335021928279,0.2960661081870124
1971-01-01,1,1971,441897.01,134812.24,24691.86,92717.95,7246.88,21419.71,32616.91,15305.02,5385.92,9026.48,55342.2,44764.51,43331.840000000026,0.0,398565.17,0.09805868566524137,0.9019413143347587,1.7549038428048769,0.3050761533779104
1971-02-01,2,1971,438010.67,157616.51,22635.86,89218.36,7576.64,18488.28,27847.07,13809.85,5380.63,11362.1,47029.19,42674.59,37046.17999999999,0.0,400964.49,0.0845782592465156,0.9154217407534844,1.636614645964412,0.3598462795438294
1971-03-01,3,1971,528915.29,130295.59,22136.69,94204.19,7773.0,20015.12,33556.07,15916.01,4716.47,8852.25,56241.96,37540.45,135207.94000000006,0.0,393707.35,0.25563250402536114,0.7443674959746389,6.107866171500801,0.24634491092136887
1971-04-01,4,1971,445035.32,134393.35,26858.01,103172.17,7798.03,20295.41,29737.45,15168.83,5246.14,9155.23,46211.98,43056.87,46998.72000000003,0.0,398036.6,0.10560671903524428,0.8943932809647557,1.7498958411289605,0.3019835594172615
1971-05-01,5,1971,492012.2,159169.48,21835.77,101925.06,6948.22,20285.9,30049.38,15327.16,4474.78,9484.35,50305.12,35394.88,72206.97999999998,0.0,419805.22000000003,0.14675851533762777,0.8532414846623723,3.306820872357603,0.32350718132599154
1971-06-01,6,1971,438641.25,150466.89,27315.19,98602.97,8031.79,19740.79,26019.63,14830.7,5460.37,10669.84,48439.23,43797.44,29063.849999999977,0.0,409577.4,0.06625881628779778,0.9337411837122023,1.064017859659771,0.34302950303921487
1971-07-01,7,1971,431793.47,143003.8,21728.2,114823.71,9043.0,17414.11,33903.98,12892.81,4863.3,10806.92,53987.42,45740.0,9326.219999999972,0.0,422467.25,0.02159879814764214,0.9784012018523579,0.4292219327878044,0.3311856476199142
1971-08-01,8,1971,573928.49,144711.58,27772.15,112203.02,7701.55,21096.38,31456.13,15176.85,5230.3,9543.31,45177.1,40447.1,153860.12,0.0,420068.37,0.2680823877553108,0.7319176122446892,5.540086741573843,0.25214217889758356
1971-09-01,9,1971,458403.53,127656.3,21420.51,93950.89,8416.4,20266.67,30287.4,16455.12,4621.27,9538.48,46634.75,45248.92,79155.74000000005,0.0,379247.79,0.1726769861479907,0.8273230138520092,3.6953247144909276,0.2784801853511032
1971-10-01,10,1971,546421.73,146365.83,26995.4,111512.7,6837.55,18236.49,26408.07,12901.09,5146.68,10609.86,43230.14,42886.49,138177.91999999998,0.0,408243.81,0.2528777909326556,0.7471222090673444,5.118572793883401,0.2678623890012573
1971-11-01,11,1971,457590.38,166367.86,21673.33,100116.88,7494.23,21894.72,32083.66,14185.07,5146.88,10517.6,47309.98,37621.17,30800.169999999984,0.0,426790.21,0.0673094788400053,0.9326905211599947,1.421109261936213,0.36357377093460747
1971-12-01,12,1971,458156.41,141022.54,21707.18,113455.61,8911.31,22469.47,31133.94,14672.4,4993.43,11416.87,56623.8,42056.11,31749.859999999986,0.0,426406.55,0.06929917230668013,0.9307008276933199,1.462643236016838,0.3078043587778244
1972-01-01,1,1972,487448.7,134214.79,24073.45,107632.48,7936.45,22096.05,28206.63,15934.1,5458.66,11244.22,50935.79,45613.43,79716.08000000002,0.0,407732.62,0.16353737326615092,0.8364626267338491,3.3113691639544816,0.2753413641271379
1972-02-01,2,1972,461428.78,136650.15,26100.29,112666.78,8833.12,17554.78,32021.26,13607.17,4652.69,10521.02,51543.83,44483.45,47277.69000000006,0.0,414151.08999999997,0.10245934377998715,0.8975406562200129,1.8113856206195433,0.2961457020517879
1972-03-01,3,1972,533645.79,152648.27,24845.46,111084.22,7599.11,22742.12,25638.0,16967.22,5693.12,8851.95,57493.58,39747.05,100082.74000000005,0.0,433563.05,0.1875452629355514,0.8124547370644486,4.028210385317883,0.28604792328634315
1972-04-01,4,1972,455676.97,168680.69,25390.59,108265.42,7713.59,20201.9,28733.34,13927.03,5019.22,9991.83,43979.12,45775.82,23774.23999999999,0.0,431902.73,0.05217345085488958,0.9478265491451104,0.9363405891710271,0.37017602623191603
1972-05-01,5,1972,562149.57,144181.72,24354.48,101875.74,7331.06,17875.54,27846.97,16956.41,5118.71,9752.73,44786.17,37958.38,162070.03999999992,0.0,400079.53,0.2883041251814885,0.7116958748185115,6.654629456264306,0.25648284316930103
1972-06-01,6,1972,499895.22,156957.36,26386.35,92719.8,8771.82,22799.05,31275.25,14957.68,4502.35,10884.93,45038.99,42643.76,85601.64000000001,0.0,414293.57999999996,0.17123916487939217,0.8287608351206078,3.2441637437538735,0.31398051775730124
1972-07-01,7,1972,506320.53,156381.43,21690.49,86014.71,8832.07,22671.13,31513.94,16189.52,4868.59,11027.63,45971.5,42486.03,101159.52000000002,0.0,405161.01,0.19979343914812225,0.8002065608518777,4.663772925369598,0.3088585604063892
1972-08-01,8,1972,480980.1,155302.59,26250.66,103495.58,7959.69,19927.13,25559.51,15232.4,4267.78,10088.25,46621.11,45729.75,66275.39999999997,0.0,414704.7,0.1377923951531466,0.8622076048468534,2.524713664342152,0.3228877660427115
1972-09-01,9,1972,526104.94,163777.55,28073.3,88210.49,7031.15,17893.38,27227.39,15119.05,5472.82,9301.97,48453.45,38476.62,115544.38999999996,0.0,410560.55,0.21962232477801857,0.7803776752219814,4.115810752565603,0.3113020569622479
1972-10-01,10,1972,573534.95,137663.58,26380.31,110436.01,8368.97,22149.31,32336.27,13170.75,4818.9,10158.1,43341.72,34113.4,164711.02999999997,0.0,408823.92,0.2871856893812661,0.7128143106187339,6.243710934405242,0.24002648835960214
1972-11-01,11,1972,490086.45,162796.93,25493.92,110738.81,7028.87,20168.96,25882.97,13701.38,5552.18,11162.66,49632.5,34558.74,57927.27000000002,0.0,432159.18,0.11819806485161959,0.8818019351483805,2.272199410683019,0.3321800266055101
1972-12-01,12,1972,559896.75,152857.94,21496.76,112862.99,7554.76,22768.82,30783.32,16135.15,5319.07,9694.89,43654.06,35949.4,136768.99,0.0,423127.76,0.2442753775584516,0.7557246224415484,6.362307156985518,0.27301094353557154
1973-01-01,1,1973,483373.49,167843.66,23737.97,107668.28,7135.88,22930.87,32017.47,15003.57,5711.48,8661.09,49056.32,44064.1,43606.899999999965,0.0,439766.59,0.0902136772126249,0.9097863227873751,1.8370104941576708,0.34723389567764673
1973-02-01,2,1973,568228.76,145351.64,27051.66,85888.77,7455.98,22955.52,29915.43,14351.15,5661.71,9795.54,52695.42,41928.06,167105.94,0.0,401122.82,0.2940821580379001,0.7059178419621,6.177289674644736,0.2557977530035615
1973-03-01,3,1973,544708.28,159589.88,21865.29,89626.63,8508.03,20803.41,32156.9,14175.05,4409.83,8515.59,47124.01,38319.01,137933.66000000003,0.0,406774.62,0.25322482705788874,0.7467751729421113,6.308338924386552,0.2929822913652056
1973-04-01,4,1973,453108.77,147697.97,25410.55,97241.33,6863.03,19123.49,26337.58,15441.2,4736.65,9655.71,46877.71,38653.59,53723.54999999999,0.0,399385.22000000003,0.11856656405039344,0.8814334359496065,2.114222242336352,0.32596581611077624
1973-05-01,5,1973,560781.14,171517.79,25539.7,90087.49,7713.76,17833.04,28210.18,14969.06,4344.9,9804.03,48816.54,39810.78,141944.65000000002,0.0,418836.49,0.25311951468267996,0.74688048531732,5.557804124559021,0.30585513271719517
1973-06-01,6,1973,461988.51,155626.52,25703.55,90866.45,7056.73,18827.95,34039.41,14244.98,5180.29,10912.23,47443.13,38016.83,52087.27000000002,0.0,409901.24,0.11274581266101188,0.8872541873389881,2.0264621034837607,0.33686231720351656
1973-07-01,7,1973,571133.81,133625.6,23654.99,113418.37,7282.04,18885.1,34181.17,17109.26,4687.17,10584.87,49865.11,40910.55,157840.13000000006,0.0,413293.68,0.27636278440598716,0.7236372155940128,6.672593393613781,0.23396548700207398
1973-08-01,8,1973,547474.18,145182.08,22104.16,101915.52,8221.34,20273.77,31635.41,15225.45,5679.51,9884.87,53125.51,39261.46,134226.56000000006,0.0,413247.62,0.2451742290385275,0.7548257709614725,6.072456949280138,0.2651852549466351
1973-09-01,9,1973,547844.84,163304.56,24318.56,99979.1,8320.01,18452.13,31427.97,15968.56,5433.62,8721.9,57360.51,39750.82,114557.91999999998,0.0,433286.92,0.20910650541127665,0.7908934945887234,4.710719713667256,0.29808542141238387
1973-10-01,10,1973,563058.83,158626.9,25327.34,108721.63,7662.87,22373.01,30332.15,15621.81,4377.47,10806.86,52364.02,38260.11,126844.76999999996,0.0,436214.06,0.22527800514202037,0.7747219948579797,5.008215233024864,0.2817234923746778
1973-11-01,11,1973,572541.23,157986.24,24247.13,107580.48,9117.72,19582.73,25594.93,13914.32,5016.01,10056.39,51207.77,40902.82,148237.51,0.0,424303.72,0.258911502320977,0.7410884976790231,6.113610559270314,0.2759386254156753
1973-12-01,12,1973,540851.33,153986.55,25003.49,95349.02,6858.95,17627.3,29243.78,17077.78,4424.1,11322.03,44625.13,37742.68,135333.19999999995,0.0,405518.13,0.2502225519164388,0.7497774480835612,5.412572404892275,0.2847114196797852
1974-01-01,1,1974,497438.9,148927.31,24536.24,105902.9,7565.38,18801.58,32791.67,13267.88,5523.77,10443.91,52657.09,35972.25,77021.17000000004,0.0,420417.73,0.15483543808093825,0.8451645619190618,3.139077951633993,0.29938814596124264
1974-02-01,2,1974,451167.98,134706.11,25448.87,113753.88,7356.45,19430.28,27160.07,15632.15,4898.2,8587.58,51711.6,36367.89,42482.78999999998,0.0,408685.19,0.09416180199667534,0.9058381980033247,1.6693389529672626,0.29857196426040694
1974-03-01,3,1974,530710.34,136760.3,26892.44,109261.89,6950.15,17610.51,33347.81,13591.32,4738.98,9872.65,46435.3,44351.64,125248.98999999999,0.0,405461.35,0.23600254330827622,0.7639974566917238,4.657405203841674,0.25769292529706506
1974-04-01,4,1974,514545.62,155008.88,25652.54,95437.74,8829.24,20704.18,32823.64,15926.95,4696.17,10343.45,43771.28,35607.37,101351.54999999999,0.0,413194.07,0.19697291369422207,0.8030270863057779,3.9509362425709105,0.3012539101975059
1974-05-01,5,1974,452456.68,158704.64,25081.19,97547.17,7130.88,19302.26,27171.78,15609.76,5290.15,10435.78,57498.49,40658.95,28684.579999999958,0.0,423772.10000000003,0.06339740635501273,0.9366025936449873,1.143669020489058,0.3507620663264382
1974-06-01,6,1974,472187.0,147795.04,21652.08,95771.18,6823.0,17819.21,32836.94,17087.23,5008.16,9984.91,52770.45,38987.57,64638.79999999999,0.0,407548.2,0.1368923752665787,0.8631076247334213,2.9853390528762125,0.3130010779627563
1974-07-01,7,1974,437400.59,128888.73,26957.92,93762.7,7459.65,20225.65,27013.88,14807.95,5363.78,10797.76,50745.89,35358.53,51376.68000000005,0.0,386023.91,0.11745910082105752,0.8825408991789425,1.9058102405526856,0.29466976713497345
1974-08-01,8,1974,548492.42,144008.78,27419.58,86248.32,8525.55,20278.12,34407.98,13210.87,5495.11,10754.04,46965.63,45991.75,151178.44000000006,0.0,397313.98,0.27562539515131323,0.7243746048486868,5.513521359554014,0.26255381979572295
1974-09-01,9,1974,547509.29,147258.15,28704.68,108268.95,7368.67,21864.22,30791.32,14327.84,5316.13,10398.31,44989.72,35670.82,128221.30000000005,0.0,419287.99,0.23419018150358697,0.765809818496413,4.466912712491483,0.26896009380954977
1974-10-01,10,1974,433903.68,143286.7,23358.14,101163.06,7576.77,21224.32,28104.0,13953.04,5537.03,11456.46,52689.49,35142.7,25554.669999999984,0.0,408349.01,0.05889479895630289,0.9411052010436971,1.094037025208342,0.3302269757195883
1974-11-01,11,1974,562815.31,172161.88,27752.86,88806.65,8878.59,18498.06,31902.55,16478.17,5392.21,10528.7,49841.88,40929.11,132573.76000000007,0.0,430241.55,0.23555464402700782,0.7644453559729922,4.77694046667623,0.3058940951695148
1974-12-01,12,1974,492798.76,156013.25,27850.94,87792.84,8037.47,18669.35,33927.03,14410.82,5675.38,9481.87,42537.1,43289.62,88402.71000000002,0.0,404396.05,0.17938906745625743,0.8206109325437425,3.1741373899767846,0.31658612533846475
1975-01-01,1,1975,493767.39,157386.47,23936.67,86899.92,8082.62,18306.98,29366.79,13703.33,4652.81,10985.03,47566.33,40935.2,92880.44,0.0,400886.95,0.18810565841539273,0.8118943415846073,3.8802573624484946,0.318746181273737
1975-02-01,2,1975,476560.94,158214.84,21613.07,87987.24,8681.34,19757.49,26618.13,16609.43,4911.93,8502.03,56870.48,36427.82,66794.96000000002,0.0,409765.98,0.14016037487251898,0.859839625127481,3.0904892271204423,0.3319928821694871
1975-03-01,3,1975,522499.58,134653.99,28245.44,93220.58,8371.01,18502.34,28846.59,16817.1,4498.29,9689.02,47082.64,42393.3,132572.58000000002,0.0,389927.0,0.2537276297906307,0.7462723702093693,4.693592310829643,0.2577111928013416
1975-04-01,4,1975,530554.71,127548.88,24826.05,88980.99,7342.86,21079.9,25583.58,15880.19,5475.66,11464.46,48834.71,35586.1,153537.42999999993,0.0,377017.28,0.2893903816252992,0.7106096183747008,6.184529153852504,0.24040664910881673
1975-05-01,5,1975,534614.51,132109.22,23600.14,111429.67,7129.11,21640.76,32278.42,13349.16,5739.41,8928.56,50457.62,34101.7,127952.44,0.0,406662.07,0.23933589082720558,0.7606641091727945,5.4216813968052735,0.24711117548979356
1975-06-01,6,1975,533364.8,155763.6,22385.31,97351.3,8447.76,22159.78,26280.19,13202.09,5378.67,10268.72,48260.48,45558.98,123866.90000000002,0.0,409497.9,0.2322367355326036,0.7677632644673964,5.533401145662045,0.2920395196683396
1975-07-01,7,1975,466545.15,131291.19,25400.47,103000.24,8258.22,21673.82,31714.28,16565.51,5237.61,9404.95,50266.24,40114.27,63732.619999999995,0.0,402812.53,0.13660547108891818,0.8633945289110818,2.5091118392691154,0.28141154184112727
1975-08-01,8,1975,433185.37,167906.07,28410.04,99846.63,7070.58,19997.5,30845.37,15127.29,5716.55,11460.65,56508.87,35583.79,0.0,9704.179999999993,442889.55,0.0,1.0224019107570508,0.0,0.3876078963608582
1975-09-01,9,1975,479811.87,158232.39,26970.44,113633.59,8648.88,17100.14,26107.79,13929.83,4309.74,8681.41,54339.35,40079.33,47858.31,0.0,431953.56,0.09974390587710971,0.9002560941228903,1.7744727190212692,0.3297800656744903
1975-10-01,10,1975,487314.8,159081.48,21868.21,101096.94,8278.51,18664.81,28289.16,15050.87,4554.8,10924.18,50545.85,38688.78,68959.98999999999,0.0,418354.81,0.1415101490863811,0.8584898509136188,3.1534355120972406,0.3264450002339351
1975-11-01,11,1975,527158.35,130475.18,26490.07,106898.75,8831.52,17347.44,26275.92,14705.18,4930.06,10326.5,47139.35,42900.32,133738.38,0.0,393419.97,0.2536967876919715,0.7463032123080285,5.048623125571205,0.2475066173190655
1975-12-01,12,1975,531185.09,159067.48,22478.74,113590.49,8055.21,21697.92,31986.89,13501.33,4440.4,10843.37,46531.47,44636.98,98991.78999999998,0.0,432193.3,0.18636025721279184,0.8136397427872082,4.4037962092181315,0.29945772762560036
1976-01-01,1,1976,546066.18,139739.13,21729.04,106369.7,8183.96,17462.42,29596.78,14370.56,4999.42,10200.66,48015.32,37061.39,145399.19000000006,0.0,400666.99,0.2662666089300752,0.7337333910699249,6.691468652089556,0.2559014550214408
